-0.72,-3.53,-9.94,-0.03,0.01,-0.12
-0.88,-2.98,-9.34,-0.54,0.05,-0.12
-0.57,-2.59,-9.34,-0.30,0.04,-0.14
0.78,-2.42,-9.74,-0.27,-0.22,0.04
0.32,-2.70,-10.37,-0.21,-0.01,-0.22
1.01,-3.42,-11.09,-0.23,-0.40,-0.31
1.32,-3.73,-10.34,-0.61,-0.34,-0.52
1.00,-5.34,-10.92,-0.80,-0.63,-0.81
0.95,-6.15,-9.74,-1.10,-1.26,-0.80
-0.41,-5.14,-9.22,-1.37,-1.23,-0.80
-1.45,-2.82,-7.47,-1.66,-1.23,-0.77
-2.11,-0.83,-9.22,-1.27,-0.74,-0.57
-3.52,1.36,-8.87,-1.16,-0.25,-0.63
-4.03,1.61,-9.76,-0.71,-0.29,-0.47
-4.05,2.30,-10.07,-0.53,0.26,-0.46
-2.87,1.58,-10.30,-0.25,0.20,-0.22
-2.41,2.04,-10.03,-0.04,0.11,-0.12
-2.29,0.96,-10.32,-0.04,0.44,-0.33
-2.62,1.42,-10.90,-0.03,0.09,-0.15
-3.07,1.18,-10.89,-0.27,0.11,-0.16
-3.67,1.40,-10.89,-0.32,0.30,-0.12
-2.86,1.70,-10.35,-0.45,0.05,0.19
-3.14,1.23,-10.34,-0.40,-0.15,0.29
-2.38,1.48,-9.97,-0.33,0.06,0.46
-2.00,1.34,-10.17,-0.15,0.03,0.45
-1.80,1.47,-9.64,-0.18,0.02,0.27
-0.71,0.51,-10.67,-0.06,0.02,0.03
-0.79,0.50,-10.67,-0.07,0.00,0.03
-0.72,0.51,-10.70,-0.10,0.00,0.05
-0.78,0.59,-10.63,-0.13,-0.00,0.06
-0.77,0.67,-10.48,-0.15,0.01,0.07
-0.73,0.59,-10.58,-0.11,0.01,0.06
-0.77,0.60,-10.34,-0.06,0.03,0.07
-0.68,0.49,-10.76,0.15,0.15,0.12
-0.57,0.57,-10.60,-0.05,0.04,0.09
-0.62,0.57,-10.57,-0.07,0.01,0.04
-0.67,0.55,-10.63,-0.05,-0.00,0.01
-0.71,0.54,-10.64,-0.06,-0.01,0.03
-0.62,0.47,-10.71,-0.06,-0.01,0.03
-0.69,0.51,-10.63,-0.07,-0.01,0.04
-0.72,0.44,-10.61,-0.09,-0.01,0.04
-0.96,0.25,-10.51,-0.06,-0.01,0.07
-0.77,0.17,-10.50,-0.02,-0.02,0.15
-0.51,0.38,-10.50,-0.01,0.03,0.19
-0.56,0.55,-10.52,0.02,0.00,0.18
-0.76,0.47,-10.71,0.04,0.02,0.12
-0.59,0.53,-10.74,-0.01,0.00,0.13
-0.69,0.62,-10.59,-0.04,-0.00,0.10
-0.47,0.55,-10.64,-0.06,-0.01,0.10
-0.51,0.30,-10.65,-0.06,0.00,0.07
-0.94,0.17,-10.50,-0.06,0.07,0.12
-0.21,-0.42,-11.25,0.19,0.21,0.47
0.51,0.08,-10.63,0.75,0.27,1.12
-1.68,1.07,-12.66,1.44,0.98,0.79
-2.18,3.56,-16.41,1.81,1.36,0.74
-2.46,6.84,-20.09,1.76,-0.02,0.99
-2.65,14.70,-22.80,0.75,-1.19,1.39
-8.76,21.28,-5.49,-1.68,0.42,1.25
-3.62,2.41,19.97,-2.50,-1.12,2.63
2.56,-61.30,-1.38,3.14,-1.59,-0.92
34.04,-14.14,-33.65,5.41,4.04,2.24
-0.60,-12.21,-11.84,-2.40,-1.18,-0.96
-14.07,-3.12,1.28,-4.06,-1.21,-2.44
-5.66,1.47,-0.10,-2.13,0.44,-0.14
-2.25,-4.26,-12.87,1.90,-0.49,0.29
-0.56,-2.25,-9.60,0.62,0.23,0.14
-1.41,-2.02,-9.81,-0.14,-0.74,0.19
-1.67,-1.09,-8.59,-0.26,0.18,-0.04
0.70,-1.41,-9.83,0.22,-0.16,0.35
-0.64,-2.37,-11.12,0.48,0.04,-0.11
-0.29,-2.27,-10.68,0.11,-0.14,-0.04
-0.88,-2.39,-10.59,-0.10,0.09,-0.22
-0.51,-2.71,-11.11,-0.09,0.07,-0.26
-0.13,-2.86,-11.15,-0.31,-0.06,-0.31
-0.76,-3.01,-10.50,-0.60,0.06,-0.64
0.53,-3.59,-10.63,-0.83,-0.08,-0.71
-1.31,1.47,-10.44,0.01,0.05,0.02
-1.22,1.41,-10.51,0.02,0.08,0.04
-1.06,1.40,-10.53,0.01,0.06,0.06
-1.08,1.41,-10.38,0.07,0.11,0.04
-1.24,1.42,-10.53,0.15,0.16,0.05
-1.20,1.24,-10.63,0.13,0.08,0.04
-1.10,1.22,-10.42,-0.02,0.03,0.09
-0.96,1.25,-10.53,-0.01,0.07,0.08
-1.01,1.37,-10.16,-0.09,0.01,0.05
-0.89,1.28,-10.49,-0.06,-0.01,0.04
-1.04,1.27,-10.43,-0.06,0.01,0.01
-1.07,1.19,-10.61,-0.04,0.02,0.02
-1.05,1.23,-10.53,-0.06,0.03,0.03
-1.06,1.22,-10.59,-0.06,-0.01,0.03
-1.02,1.28,-10.33,-0.09,0.03,0.02
-0.88,1.18,-10.38,-0.08,0.11,0.02
-0.89,1.11,-10.47,-0.02,0.04,0.04
-1.03,1.08,-10.47,-0.03,0.02,0.05
-1.02,0.98,-10.57,-0.02,0.02,0.08
-1.02,1.09,-10.72,-0.05,-0.00,0.12
-0.96,1.18,-10.50,-0.07,0.02,0.16
-1.01,1.23,-10.45,-0.06,0.03,0.17
-0.57,2.52,-9.73,-0.05,0.17,0.32
-0.89,5.14,-8.03,-0.17,0.94,0.71
-6.12,9.46,-11.66,0.94,1.62,1.24
-8.00,15.35,-18.11,3.16,2.47,2.30
-4.89,22.05,-18.82,3.60,1.72,3.24
-3.75,6.65,4.20,0.90,-1.59,3.74
-1.50,-44.58,14.17,0.88,-1.88,1.81
21.68,-33.71,-26.93,6.22,2.69,1.96
8.66,-11.80,-17.53,0.11,-0.49,1.22
-11.01,-5.71,-1.89,-4.32,-2.02,-1.80
-4.97,0.59,1.44,-3.37,0.05,-0.53
-1.50,-4.39,-9.30,0.46,-0.59,-0.01
-0.41,-2.87,-8.60,0.58,-0.54,0.09
-0.89,-2.84,-9.35,0.05,-0.20,-0.00
-0.99,-3.16,-10.44,0.04,0.22,-0.08
0.39,-2.92,-10.00,0.06,-0.23,0.14
-0.52,-3.35,-11.05,0.20,0.26,-0.19
-0.27,-3.76,-10.78,-0.02,-0.25,-0.04
-0.19,-2.91,-9.59,-0.25,0.10,-0.01
-0.97,-3.62,-10.60,0.11,-0.02,-0.10
-0.14,-2.99,-9.76,0.00,0.17,-0.01
-1.05,-3.72,-10.50,0.04,-0.04,-0.05
-0.66,-3.30,-9.67,-0.06,-0.08,0.02
-0.71,-3.49,-10.21,-0.08,0.03,-0.01
-0.94,-3.56,-10.04,-0.05,-0.07,-0.03
-0.57,-3.24,-9.87,-0.16,0.06,0.01
-0.99,-3.69,-10.23,-0.03,0.06,-0.05
-0.36,-3.10,-9.73,-0.13,0.12,0.01
-1.84,0.94,-10.21,0.01,0.05,0.07
-1.75,0.79,-10.49,-0.01,0.06,0.08
-1.64,0.87,-10.31,-0.09,0.14,0.11
-1.70,0.81,-10.53,-0.04,0.13,0.14
-1.65,0.90,-10.32,-0.05,0.11,0.11
-1.63,0.81,-10.75,0.03,0.11,0.04
-1.61,0.85,-10.58,-0.05,0.05,0.10
-1.58,0.86,-10.59,0.01,-0.01,0.06
-1.50,0.87,-10.61,-0.04,0.02,0.06
-1.60,0.94,-10.25,-0.07,0.00,0.06
-1.54,0.91,-10.21,-0.02,0.01,0.11
-2.09,0.70,-10.36,0.06,0.08,0.19
-2.98,0.96,-10.29,0.17,0.33,0.63
-3.67,2.98,-11.06,0.54,0.94,1.46
-5.26,6.65,-13.37,1.49,1.68,2.39
-3.69,8.44,-17.16,3.96,1.97,3.05
-3.73,15.12,-23.77,5.09,2.13,2.76
0.11,15.92,-4.19,1.50,0.22,2.98
-0.55,-24.34,23.82,-2.18,-2.74,1.44
17.02,-41.23,-16.01,2.52,0.62,-1.06
10.98,-12.84,-21.39,3.12,1.48,1.86
-7.54,-6.59,-3.97,-2.60,-2.28,-0.73
-6.06,-3.23,-3.08,-2.22,0.52,-0.47
-0.64,-4.90,-9.90,-0.15,0.13,0.14
-2.42,-4.61,-8.70,0.25,-0.57,-0.09
-0.60,-3.93,-8.93,-0.06,0.25,0.07
-0.39,-3.77,-9.15,-0.17,0.43,-0.01
-0.30,-4.12,-10.22,0.18,0.01,0.02
-0.60,-4.18,-10.38,0.01,0.24,-0.10
-0.16,-4.28,-10.42,-0.10,0.04,-0.04
-0.00,-3.87,-9.97,-0.16,0.05,0.03
-0.28,-4.45,-10.65,0.01,-0.03,-0.01
0.10,-3.94,-9.78,-0.19,0.12,-0.04
-0.08,-4.02,-9.89,-0.14,0.08,-0.09
-0.32,-4.08,-9.73,-0.12,0.04,-0.08
-0.20,-4.09,-9.74,-0.15,-0.02,-0.03
-0.19,-3.77,-9.60,-0.19,0.05,-0.04
-0.47,-3.95,-9.73,-0.14,-0.03,-0.04
-0.17,-3.86,-9.83,-0.15,0.04,-0.00
-0.03,-3.94,-9.97,-0.10,0.05,-0.01
-0.40,-3.78,-9.80,-0.15,0.04,-0.06
-0.38,-3.88,-9.89,-0.13,0.18,-0.11
-0.10,-3.93,-10.12,-0.02,0.14,-0.01
0.01,-3.99,-10.01,-0.06,-0.01,0.02
-0.06,-3.74,-9.76,-0.14,-0.00,0.02
-0.29,-3.92,-9.93,-0.11,-0.03,-0.01
0.09,-3.69,-9.76,-0.13,0.01,0.02
-0.05,-3.94,-10.37,-0.10,-0.03,0.02
0.01,-3.75,-10.11,-0.26,-0.06,-0.04
-0.10,-3.43,-9.86,-0.37,-0.02,-0.05
-1.08,0.64,-10.72,-0.03,0.04,0.04
-1.18,0.71,-10.55,-0.08,0.02,0.04
-1.18,0.74,-10.69,-0.05,0.01,0.06
-1.20,0.78,-10.51,-0.07,-0.03,0.06
-1.12,0.73,-10.50,-0.04,-0.04,0.06
-1.00,0.71,-10.61,-0.03,-0.01,0.05
-1.11,0.69,-10.47,-0.08,0.01,0.03
-1.23,0.72,-10.41,-0.08,0.01,0.04
-1.07,0.61,-10.65,-0.06,0.03,0.05
-1.17,0.62,-10.57,-0.08,0.02,0.05
-1.24,0.70,-10.38,-0.08,0.00,0.05
-1.15,0.70,-10.49,-0.05,0.02,0.07
-1.05,0.70,-10.52,-0.04,0.01,0.08
-1.00,0.74,-10.55,-0.04,0.03,0.08
-1.05,0.72,-10.64,-0.02,0.03,0.07
-1.44,0.96,-10.09,-0.06,0.05,0.10
-2.38,1.32,-9.60,-0.01,0.25,0.24
-2.53,2.78,-10.70,0.32,0.78,0.76
-4.84,5.70,-13.16,0.77,0.89,1.04
-7.66,10.90,-14.85,1.06,1.18,1.32
-6.20,14.95,-15.33,1.87,0.84,1.78
-5.19,14.89,-9.53,2.37,0.76,2.13
-3.45,-12.03,16.23,0.09,-0.29,1.87
20.92,-51.86,-5.26,4.20,2.08,1.32
35.42,-11.21,-32.58,3.88,3.77,3.87
-14.24,-11.01,-0.68,-3.35,-3.57,-1.95
-8.07,-0.82,3.88,-2.82,-0.27,-0.85
0.54,-4.96,-11.74,0.76,-0.40,0.57
-1.27,-4.09,-9.23,0.67,-1.73,-0.03
-1.95,-3.35,-8.17,-0.43,-0.42,-0.07
-1.27,-3.87,-9.49,-0.13,-0.01,-0.02
0.74,-3.29,-9.57,0.09,-0.13,0.22
-0.07,-3.90,-10.64,0.31,0.00,-0.06
0.13,-3.67,-10.19,-0.05,0.15,-0.14
-0.32,-3.63,-10.01,-0.09,-0.11,-0.08
-0.11,-4.09,-10.57,-0.01,-0.09,-0.10
-0.23,-3.75,-9.79,-0.21,-0.13,-0.04
-0.34,-3.54,-9.57,-0.18,0.01,-0.05
-0.73,-3.85,-10.04,-0.02,-0.06,-0.03
-0.34,-3.74,-9.99,-0.08,-0.00,0.03
-0.30,-3.70,-9.99,-0.07,0.01,0.03
-0.54,-3.77,-10.01,-0.06,-0.02,0.01
-0.31,-3.51,-9.79,-0.12,-0.01,0.03
-0.58,-3.77,-10.12,-0.05,0.02,-0.01
-0.23,-3.54,-9.84,-0.07,0.01,0.03
-0.28,-3.56,-9.90,-0.05,0.05,0.02
-0.26,-3.72,-10.13,0.00,0.01,0.01
-0.03,-3.61,-9.98,-0.04,0.06,0.01
-0.28,-3.71,-10.01,-0.07,0.01,-0.02
-0.34,-3.58,-9.77,-0.09,0.04,-0.03
-0.90,0.93,-10.68,-0.01,0.03,0.04
-1.02,0.94,-10.63,-0.05,0.02,0.02
-1.05,0.99,-10.46,-0.05,0.01,0.03
-0.85,0.91,-10.64,-0.03,0.01,0.05
-0.83,0.94,-10.57,-0.05,0.00,0.02
-0.79,0.92,-10.48,-0.07,0.01,0.02
-0.80,0.80,-10.74,-0.06,0.02,0.01
-1.01,0.91,-10.28,-0.13,0.02,0.01
-1.04,0.88,-10.39,-0.09,0.05,0.02
-0.89,0.81,-10.66,-0.04,0.04,0.04
-0.86,0.86,-10.61,-0.06,0.04,0.05
-0.88,0.83,-10.79,-0.02,0.05,0.05
-0.95,0.91,-10.52,-0.08,0.00,0.05
-0.90,0.91,-10.56,-0.07,-0.00,0.06
-0.77,0.93,-10.53,-0.06,-0.01,0.07
-0.79,0.92,-10.52,-0.07,-0.01,0.06
-0.83,0.90,-10.52,-0.06,0.00,0.05
-0.88,0.90,-10.50,-0.08,0.01,0.05
-0.81,0.87,-10.66,-0.07,0.01,0.05
-0.80,0.86,-10.61,-0.06,0.01,0.05
-0.91,0.95,-10.33,-0.09,0.02,0.05
-0.92,0.99,-10.32,-0.07,0.03,0.06
-0.82,0.82,-10.72,-0.01,0.05,0.07
-0.68,0.80,-10.77,-0.05,0.04,0.10
-0.71,0.84,-10.83,-0.09,0.05,0.09
-0.79,0.91,-10.65,-0.10,0.03,0.09
-1.12,1.13,-10.55,-0.06,0.02,0.15
-1.91,2.55,-10.87,0.02,0.19,0.31
-3.34,6.63,-13.02,0.33,0.54,0.69
-9.47,13.30,-17.45,1.32,0.60,1.00
-11.38,20.94,-15.35,1.76,-0.06,1.98
-6.77,19.79,1.88,0.75,-0.90,3.02
-1.79,-19.53,18.34,1.39,-1.18,2.30
22.45,-52.95,-15.62,6.00,2.90,0.67
29.62,-11.76,-28.67,2.70,4.48,2.64
-14.54,-12.79,-2.16,-3.24,-3.20,-2.98
-9.99,0.71,7.19,-3.78,-0.37,-1.19
-0.24,-5.32,-13.73,0.93,0.35,0.04
-0.91,-3.68,-10.91,0.84,-1.55,-0.22
-1.00,-2.33,-7.80,-0.68,-0.25,-0.34
-1.64,-2.83,-9.32,-0.19,0.14,-0.51
1.30,-2.07,-9.97,0.34,-0.00,-0.01
-0.19,-3.19,-11.43,0.54,-0.11,-0.21
0.45,-2.50,-10.48,0.05,-0.03,-0.11
-0.11,-2.89,-10.78,0.02,-0.12,-0.11
-0.28,-2.84,-9.94,-0.02,-0.10,-0.09
0.42,-2.71,-10.55,0.02,0.12,0.13
-0.29,-3.07,-10.72,0.11,-0.06,0.05
0.13,-2.94,-10.37,-0.06,0.00,0.09
-0.30,-3.11,-10.55,-0.02,-0.01,0.05
0.68,0.17,-11.09,0.08,-0.06,-0.16
0.50,-0.00,-10.89,0.04,-0.05,-0.21
0.96,-0.02,-10.58,0.03,0.04,-0.13
0.58,0.06,-10.08,0.05,-0.05,-0.14
0.79,0.24,-10.13,-0.06,0.02,-0.11
0.62,0.28,-10.46,-0.01,0.00,-0.07
0.98,0.41,-10.68,-0.01,0.08,-0.00
1.06,0.26,-11.07,-0.04,0.08,0.00
0.78,0.10,-11.05,-0.07,0.08,-0.06
0.79,0.02,-10.95,-0.10,0.03,-0.03
0.73,0.12,-10.59,-0.15,-0.02,-0.01
0.79,0.23,-10.28,-0.16,-0.00,0.02
0.96,0.13,-10.60,-0.06,-0.04,0.05
0.88,0.19,-10.56,-0.08,0.01,0.02
0.65,0.16,-10.61,-0.09,0.03,0.03
0.75,0.14,-10.79,-0.04,0.02,0.04
0.81,0.18,-10.75,-0.08,-0.01,0.05
0.86,0.26,-10.61,-0.07,-0.01,0.07
0.72,0.29,-10.59,-0.03,-0.02,0.05
0.89,0.39,-10.74,0.02,-0.03,0.07
0.79,-0.15,-11.31,0.12,-0.14,0.04
0.37,-0.23,-10.82,0.09,-0.22,0.01
0.04,-0.28,-10.92,0.14,-0.23,-0.05
0.23,-0.08,-10.88,0.10,-0.23,0.08
0.45,0.23,-10.89,0.05,-0.22,0.19
-0.14,1.63,-11.40,0.04,-0.12,0.22
-1.97,5.07,-12.31,0.23,0.18,0.36
-6.17,11.48,-17.35,1.46,-0.10,0.68
-7.34,15.68,-14.87,2.18,-0.49,1.49
-8.02,18.46,-10.48,2.28,-1.52,2.22
-9.55,-3.56,11.01,0.81,-1.11,2.04
11.03,-56.52,13.97,2.30,1.18,1.23
39.72,-17.90,-34.32,6.21,7.40,2.86
-5.22,-14.73,-5.48,-1.07,-2.64,-0.71
-11.87,0.04,8.17,-4.26,-1.05,-1.08
0.04,-5.30,-9.30,0.04,0.97,0.09
0.42,-5.81,-11.22,1.02,-1.05,0.03
-0.52,-4.26,-8.44,-0.58,-0.48,-0.05
-1.11,-4.01,-8.32,-0.57,0.25,-0.30
1.03,-3.75,-9.42,-0.10,0.17,-0.04
0.40,-4.79,-10.61,0.31,-0.32,-0.07
0.00,-4.06,-9.61,-0.17,0.21,-0.20
0.17,-4.40,-10.19,-0.09,-0.12,0.00
0.37,-4.23,-9.73,-0.14,-0.01,-0.04
0.37,-4.27,-10.13,-0.14,-0.02,-0.05
0.08,-4.19,-9.67,-0.21,-0.12,-0.15
0.24,-3.97,-9.69,-0.26,-0.01,-0.17
-0.26,-3.97,-9.35,-0.34,-0.09,-0.24
0.14,-3.56,-9.45,-0.24,-0.07,-0.16
-0.25,-3.77,-9.98,-0.13,-0.09,-0.19
0.61,1.06,-10.64,-0.09,0.07,0.02
0.57,1.17,-10.32,-0.09,0.02,-0.00
0.64,1.04,-10.58,-0.05,0.04,0.02
0.65,0.98,-10.52,-0.03,0.04,0.02
0.56,0.91,-10.59,-0.05,0.02,0.01
0.52,0.88,-10.94,-0.02,0.01,0.03
0.45,1.10,-10.53,-0.11,0.01,0.05
0.56,1.11,-10.56,-0.09,-0.01,0.09
0.69,1.04,-10.63,-0.07,-0.00,0.09
0.65,1.07,-10.44,-0.12,-0.00,0.08
0.66,1.04,-10.52,-0.08,0.02,0.06
0.52,0.99,-10.60,-0.04,0.02,0.05
0.56,0.95,-10.75,-0.03,0.02,0.06
0.57,1.10,-10.56,-0.04,0.02,0.06
0.64,1.04,-10.61,-0.04,-0.02,0.05
0.63,1.08,-10.63,-0.04,-0.02,0.04
0.73,1.05,-10.58,-0.05,-0.02,0.04
0.75,1.05,-10.61,-0.02,-0.01,0.03
0.53,0.97,-10.39,-0.05,0.01,-0.01
0.57,0.76,-10.67,0.01,0.00,0.01
0.43,0.84,-10.73,0.01,0.02,0.03
0.36,1.11,-10.74,0.01,0.00,0.09
-0.84,2.79,-11.59,0.09,0.02,0.13
-2.08,5.85,-13.12,0.44,0.14,0.49
-6.86,10.02,-16.68,1.60,0.04,0.72
-7.49,15.55,-16.64,1.86,-0.01,1.39
-6.23,18.09,-9.08,1.19,-0.21,2.00
-2.82,0.86,15.07,-0.44,-1.10,2.14
7.48,-52.84,6.75,3.37,0.55,0.36
35.08,-18.82,-29.28,6.22,5.64,3.67
6.63,-11.97,-11.08,-0.12,-1.93,0.69
-12.82,-4.72,2.59,-3.51,-2.01,-2.06
-1.03,-2.48,-5.80,-0.98,1.00,-0.20
-1.05,-6.16,-12.55,1.03,-1.29,-0.09
-0.37,-3.83,-8.43,-0.35,-0.89,-0.07
-0.79,-3.62,-9.14,-0.58,-0.17,-0.15
0.09,-3.04,-8.90,-0.24,-0.05,-0.12
0.28,-3.43,-10.28,0.06,-0.06,0.04
-0.34,-3.97,-10.62,0.12,-0.22,-0.05
-0.25,-3.35,-9.93,-0.21,0.06,-0.04
-0.33,-3.80,-10.05,-0.05,-0.18,0.00
0.00,-3.47,-9.55,-0.02,-0.07,0.04
-0.01,-3.65,-10.01,0.01,0.08,0.00
-0.21,-3.48,-9.74,-0.05,-0.04,-0.06
-0.43,-3.61,-9.63,-0.15,0.11,-0.19
-0.45,-3.88,-10.07,-0.07,-0.00,-0.17
0.34,-3.44,-9.71,-0.13,0.07,0.04
0.44,-3.65,-10.30,-0.02,0.24,-0.01
0.36,-3.56,-10.34,0.00,-0.04,0.03
0.46,-3.60,-10.24,-0.06,0.05,-0.01
0.66,1.08,-10.66,-0.03,0.01,0.04
0.71,1.13,-10.58,-0.08,0.03,0.07
0.75,1.06,-10.69,-0.05,0.02,0.06
0.74,1.07,-10.65,-0.06,-0.00,0.06
0.76,1.13,-10.58,-0.09,0.02,0.05
0.78,1.18,-10.66,-0.08,0.01,0.05
0.83,1.15,-10.63,-0.08,-0.01,0.05
0.72,1.12,-10.56,-0.09,0.00,0.03
0.61,1.18,-10.34,-0.09,-0.00,0.03
0.72,1.13,-10.51,-0.05,-0.00,0.04
0.78,1.14,-10.57,-0.05,0.01,0.04
0.81,1.07,-10.72,-0.04,0.01,0.04
0.81,1.08,-10.66,-0.06,0.00,0.04
0.68,1.12,-10.52,-0.06,0.02,0.03
0.69,0.95,-10.60,-0.03,-0.01,0.05
0.67,0.74,-10.76,0.02,-0.04,0.07
0.67,0.78,-10.66,0.01,-0.08,0.11
0.72,0.82,-10.66,-0.01,-0.09,0.15
0.64,0.88,-10.51,-0.01,-0.07,0.17
0.79,0.79,-10.73,-0.01,0.02,0.20
-0.10,1.64,-10.35,-0.04,0.11,0.23
-1.57,4.82,-11.47,0.01,0.50,0.28
-6.19,8.90,-15.92,0.68,0.29,0.30
-4.78,15.20,-15.95,1.00,-0.27,0.92
-10.03,20.33,-8.67,0.53,0.11,0.83
-6.99,8.90,6.68,0.88,-0.54,2.26
2.22,-32.43,6.98,3.16,-0.59,2.28
21.33,-37.68,-17.59,5.30,2.21,2.33
21.89,-8.50,-21.34,2.97,2.11,3.02
-5.40,-9.61,-7.42,-1.74,-1.89,-1.66
-8.07,-1.79,0.63,-2.86,-0.72,-1.41
-2.86,-3.12,-7.37,-0.25,-0.27,-0.32
0.08,-4.81,-10.87,0.94,-0.75,0.02
0.80,-3.54,-8.72,-0.34,-0.08,0.06
-0.59,-3.70,-9.54,-0.25,-0.11,-0.18
-0.05,-3.25,-9.37,-0.11,-0.16,0.00
0.50,-3.87,-10.66,0.16,-0.01,0.09
0.42,-4.13,-10.97,0.14,-0.02,0.00
0.45,-3.93,-10.47,-0.13,-0.10,0.01
0.16,-3.75,-9.94,-0.14,-0.02,-0.03
0.25,-3.60,-10.06,-0.12,-0.04,-0.00
0.11,-3.55,-9.91,-0.13,-0.02,0.02
0.33,-3.67,-10.02,-0.07,-0.02,0.03
0.33,-3.52,-9.95,-0.14,-0.02,0.01
0.17,-3.48,-9.74,-0.11,-0.01,-0.03
0.21,-3.44,-9.99,-0.08,0.02,-0.01
0.14,-3.62,-10.16,-0.05,-0.05,-0.00
0.34,-3.41,-9.82,-0.12,0.01,0.03
0.23,-3.46,-10.02,-0.06,0.01,0.01
-0.12,-3.46,-9.90,-0.04,-0.15,0.03
0.71,1.36,-10.52,-0.07,0.03,0.02
0.81,1.40,-10.57,-0.07,0.00,0.05
0.86,1.54,-10.43,-0.09,0.02,0.06
0.87,1.45,-10.63,-0.06,0.02,0.06
0.91,1.56,-10.47,-0.08,0.01,0.06
0.93,1.63,-10.44,-0.08,0.04,0.05
0.98,1.49,-10.66,-0.05,0.01,0.03
